,Subsample size,Energy Weight,2Jmax,Train Precision,Error Precision,Sampling Method,Subsampled Energy RMSE,Subsampled Force RMSE,Training Energy RMSE,Training Force RMSE,Testing Energy RMSE,Testing Force RMSE
0,2250,150,6,6,6,Random,0.007644662660337693,0.16386844269945353,0.008961074078483684,0.16767599585009466,0.009096425240454209,0.168890417042464
1,2250,150,6,6,6,Random,0.007871344382517994,0.16541507626056126,0.008299051957107808,0.1675240821104595,0.008554717240446806,0.16911849248495123
2,2250,150,6,6,6,Random,0.007589580600737735,0.16435137767892852,0.008541317202111936,0.1660890682726456,0.00870462194117536,0.16740158463891805
3,2250,150,6,6,6,Random,0.007628956218137951,0.16353481636622413,0.008697432277905492,0.17484417102911085,0.00887295881048769,0.1766594821615502
4,2250,150,6,6,6,Random,0.0076145399965505955,0.16361155534576902,0.008467774190780368,0.16627585524083233,0.008568971418826359,0.1676881659630716
5,2250,150,6,6,6,Random,0.007786671422474683,0.16509263020553394,0.00932349525430971,0.18877178765651448,0.009303219911292904,0.1899065341410169
6,2250,150,6,6,6,Random,0.007695506418398341,0.16564225765024737,0.008655248598244923,0.16633210091694245,0.008581207437382088,0.16773118294335565
7,2250,150,6,6,6,Random,0.007575664627751726,0.16544510392022932,0.008443704687601517,0.16623148087340964,0.008495197858096487,0.16749383295399287
8,2250,150,6,6,6,Random,0.007746006389808116,0.16495822623974188,0.008408074711400908,0.1672299248261172,0.008620333116696157,0.1691459088178744
9,2250,150,6,6,6,Random,0.00782634807103811,0.163944319483039,0.009027677551665392,0.18432307903837414,0.00923159134364901,0.18498180920774712
10,2250,150,6,6,6,Random,0.007859143757875659,0.16594208011795286,0.00836031138726544,0.1668477140134262,0.008465540504318527,0.16833053775418816
11,2250,150,6,6,6,Random,0.007677169223453203,0.1651170294353453,0.008409033683989731,0.16672244301183764,0.00848157428796021,0.1677772689295592
12,2250,150,6,6,6,Random,0.007724605373576166,0.16500257662746812,0.008881596361362125,0.16762457923756177,0.009477329865523848,0.16949078581801738
13,2250,150,6,6,6,Random,0.007773885621409533,0.16268553531709878,0.009035243424714593,0.1850977531491566,0.009122605327857494,0.18759674770248816
14,2250,150,6,6,6,Random,0.007702498215404941,0.16593364460013954,0.00841257805152422,0.16683176129899763,0.008626717309000054,0.16831610523038992
15,2250,150,6,6,6,Random,0.007714955601638489,0.16341114459824413,0.008533439177528808,0.16710404948695087,0.008520733867260682,0.1683162619845053
16,2250,150,6,6,6,Random,0.007871348973474229,0.16721661061250867,0.00837601103692771,0.16604921302618186,0.008589537340452166,0.16706891914001523
17,2250,150,6,6,6,Random,0.0077623988709967714,0.16415207249111716,0.008674935006995507,0.1683713278391511,0.00889703816809678,0.17005960448394117
18,2250,150,6,6,6,Random,0.007626154244471824,0.16464284964058132,0.008621427753829958,0.1691379864639336,0.008860451479794702,0.17117904093872394
19,2250,150,6,6,6,Random,0.007489837854673556,0.16394214883239688,0.008989279058218617,0.18270047371837564,0.00915030914911028,0.1855280576976671
20,2250,150,6,6,6,Random,0.007961879655926938,0.16763979503780857,0.008376754858114727,0.1672158632418318,0.008448288300346421,0.16790094687457927
21,2250,150,6,6,6,Random,0.007710958669090404,0.16584620454048554,0.009106503007389279,0.16627214705219445,0.010163269156984626,0.1673550252318805
22,2250,150,6,6,6,Random,0.007863737811751455,0.1668308566656901,0.00860649874745131,0.16670975451898307,0.00930192259766849,0.16807295069824194
