,Subsample size,Energy Weight,2Jmax,Train Precision,Error Precision,Sampling Method,Subsampled Energy RMSE,Subsampled Force RMSE,Training Energy RMSE,Training Force RMSE,Testing Energy RMSE,Testing Force RMSE
0,350,150,6,6,6,Random,0.00618765916174301,0.16653155361956476,0.010852012730914169,0.2019128975984129,0.0105110782782426,0.2001443985207236
1,350,150,6,6,6,Random,0.005887743772837096,0.16545993807120102,0.010422151012690999,0.1811346518942055,0.010633396414645743,0.18186001263954926
2,350,150,6,6,6,Random,0.006500331197894416,0.16315641617035945,0.01136140706750675,0.20942241691075592,0.01325196812428408,0.21434879304361232
3,350,150,6,6,6,Random,0.0062947861664205355,0.16521369102979835,0.010389321813859148,0.20332953385481634,0.010555140002970347,0.2046293623936281
4,350,150,6,6,6,Random,0.0065950323114445895,0.1682524415490244,0.009276337059011142,0.16984119467328246,0.009270753614228569,0.17057320479677704
5,350,150,6,6,6,Random,0.006459976792081128,0.1622455445921103,0.01269218776610337,0.1926107194192032,0.014865360652682697,0.19281580414163893
6,350,150,6,6,6,Random,0.00618111819710128,0.1635048959603606,0.010633380070453394,0.1905378993567214,0.011209585884233854,0.19292723190983715
7,350,150,6,6,6,Random,0.006328547944992765,0.16395987255858466,0.01252747627719607,0.20095737123336976,0.014566376517560299,0.20232027171003059
8,350,150,6,6,6,Random,0.006304198498456378,0.16398838072203528,0.011729766240803286,0.1945319870825878,0.012623478188294866,0.19781812888625394
9,350,150,6,6,6,Random,0.006449473974304094,0.16358870828733735,0.010596456916498399,0.20284961143495306,0.010471434540055703,0.20189250302488246
10,350,150,6,6,6,Random,0.0061484163561581736,0.1638410197562316,0.01172784868239839,0.174619930990499,0.013111909108197057,0.17812279620322458
11,350,150,6,6,6,Random,0.006620189816812941,0.16226802439854443,0.012295046671126218,0.19430720054235048,0.014005851006891232,0.19895151343865553
12,350,150,6,6,6,Random,0.0062668529730643425,0.16493440748062066,0.009980397916223228,0.17633050220605218,0.01106791710689652,0.17813747503804153
13,350,150,6,6,6,Random,0.00607695489925858,0.16657485736360755,0.010588891589083488,0.18206136214084137,0.012103201945509309,0.18362989361618415
14,350,150,6,6,6,Random,0.0061815640469984464,0.1646639482042771,0.011344999204011554,0.21195096017070134,0.011668706065705216,0.21256615949844188
15,350,150,6,6,6,Random,0.006277321763590416,0.16279996589704568,0.010874781257059363,0.19395786354895317,0.011577616275088581,0.1968951839659734
16,350,150,6,6,6,Random,0.006308198881484067,0.16350204366190565,0.010422112755920839,0.1865586345079662,0.010965798094051656,0.1894215149009196
17,350,150,6,6,6,Random,0.006867047182185723,0.16583688366232008,0.00962605569326447,0.1826607467977658,0.009941811129980055,0.1832117198357665
18,350,150,6,6,6,Random,0.006222699745501262,0.16072289873361137,0.010138374452120805,0.17384461917661018,0.010834143091844299,0.17717587493725445
19,350,150,6,6,6,Random,0.006315441239907865,0.16368023005870705,0.034187945515842644,0.2022457534240056,0.042154713913652955,0.2058729123607387
20,350,150,6,6,6,Random,0.006030783455428297,0.16278618005101053,0.012072052995631619,0.17032750104246802,0.012442924432371364,0.17212279099340544
21,350,150,6,6,6,Random,0.00660993539890844,0.1615369756705575,0.010835609221497903,0.19773236694326166,0.011639264480397263,0.20147849130694437
22,350,150,6,6,6,Random,0.006055194363013974,0.16113156775497886,0.02529124247634588,0.1865829664071083,0.03186104994744106,0.19452175033503935
23,350,150,6,6,6,Random,0.006430068283932298,0.1627590080134819,0.009966596657862797,0.18962615465780383,0.01062845307498478,0.19190289922275722
24,350,150,6,6,6,Random,0.00660386718621254,0.166082669531098,0.01211900750922557,0.20539436978002293,0.013519215096492752,0.20642996627573204
25,350,150,6,6,6,Random,0.005785408767904199,0.16248275266169904,0.009927647480931421,0.18069347736869612,0.010454741060595383,0.18476264754588909
26,350,150,6,6,6,Random,0.006307035817306844,0.16364201176910712,0.011660673590655896,0.18554777326103508,0.0133486952864993,0.18791546655202795
27,350,150,6,6,6,Random,0.006431668158071755,0.16544572824740544,0.01055662099529692,0.19817707459838452,0.011128296790381215,0.200812671739167
28,350,150,6,6,6,Random,0.005904042227879295,0.1627356049956126,0.01043870886806137,0.17697237409942337,0.010651740102234566,0.17947931297489256
29,350,150,6,6,6,Random,0.0063780020831462605,0.16377126659033092,0.010203785022602907,0.18599970216713058,0.010694011900818824,0.18945967348009363
30,350,150,6,6,6,Random,0.006127553765945869,0.15979679955182205,0.010006935807810178,0.17722604375496367,0.010276338592508665,0.17996700608001295
