,Subsample size,Energy Weight,2Jmax,Train Precision,Subsampled Energy RMSE (train precision),Subsampled Force RMSE (train precision),Training Energy RMSE (train precision),Training Force RMSE (train precision),Testing Energy RMSE (train precision),Testing Force RMSE (train precision),Subsampled Energy RMSE (6th precision),Subsampled Force RMSE (6th precision),Training Energy RMSE (6th precision),Training Force RMSE (6th precision),Testing Energy RMSE (6th precision),Testing Force RMSE (6th precision)
0,5000,5.0,6,1,0.18496098546976808,0.4068307467260436,0.19622082175826525,0.4008371509767607,0.19719879218898248,0.4018769996438039,0.4599319360124438,0.2634013551758507,0.4717100732688614,0.25099245701870493,0.47145490248917,0.25151319302033265
1,5000,5.0,6,2,0.043478331548158985,0.22638828918215323,0.04239171031417766,0.22244512505245984,0.04371667322603739,0.22277060952525304,0.05145991988875688,0.16510408185007383,0.05453401014324948,0.16018376356115233,0.0541956415080905,0.1607593778392333
2,5000,5.0,6,3,0.024380646682183676,0.17879506944936477,0.022523739521938334,0.17396420632568246,0.023502342218187165,0.17458572698099367,0.02145525474476953,0.16069033914394476,0.018897371607411183,0.155829027538472,0.019617405531289808,0.15643012472644915
3,5000,5.0,6,4,0.02194254614774205,0.16769655890771057,0.019328937926197422,0.16264687704704223,0.02028751026461372,0.16324284029263492,0.02143141683024026,0.1599689620094229,0.01899086854520309,0.15508786117513274,0.019865963590039733,0.15570745947748038
4,5000,5.0,6,5,0.021284399937726423,0.1601374275066881,0.018748619969566036,0.15523844611838905,0.019696472689532517,0.15584872663994845,0.02130589370330277,0.1598564892858879,0.018776109350737324,0.154975806487305,0.019726055765891128,0.15560153641225236
5,5000,5.0,6,6,0.021280886445590886,0.15985634698183018,0.0187469439317401,0.1549740597827978,0.019692066351347487,0.15560049469916057,0.021280886445590886,0.15985634698183018,0.0187469439317401,0.1549740597827978,0.019692066351347487,0.15560049469916057
6,5000,10.0,6,1,0.17944353304148197,0.40765350713522486,0.19159186738522538,0.4018467168870668,0.19236822401031306,0.40293554470416626,0.46241599522264787,0.2637658629425733,0.4740828271025023,0.25161949808379885,0.4738062243850282,0.2521558682736586
7,5000,10.0,6,2,0.041347623907486045,0.22651794421635374,0.04080237177427649,0.22258557474289406,0.04180857936365066,0.2229304109015236,0.05142732785201994,0.16523498839518802,0.054825621324694984,0.1603379345466034,0.05420361118328732,0.1609342256744163
8,5000,10.0,6,3,0.02165706905179719,0.17891486132265585,0.020457934539370275,0.1740777984179161,0.020848288575277853,0.17472103695611227,0.018854702538630117,0.1608381069296304,0.017000130022672928,0.15597163844816467,0.01700333587131978,0.15659780051624714
9,5000,10.0,6,4,0.01889017852969191,0.16782556940573604,0.01692491456000879,0.16275601054800562,0.017140737004849537,0.16337757368940906,0.018498274404068434,0.16008741175512162,0.016736818960574287,0.15518323484390856,0.016843697359352577,0.1558295460278373
