,Subsample size,Energy Weight,2Jmax,Train Precision,Subsampled Energy RMSE (train precision),Subsampled Force RMSE (train precision),Training Energy RMSE (train precision),Training Force RMSE (train precision),Testing Energy RMSE (train precision),Testing Force RMSE (train precision),Subsampled Energy RMSE (6th precision),Subsampled Force RMSE (6th precision),Training Energy RMSE (6th precision),Training Force RMSE (6th precision),Testing Energy RMSE (6th precision),Testing Force RMSE (6th precision)
0,750,5.0,6,1,0.17344862655572918,0.42507704354999076,0.19778701298996312,0.4049007243823967,0.19894322932407957,0.4060434940415123,0.4949426677343302,0.27692080609381997,0.4916577652745012,0.26022869666351406,0.4915325956378166,0.26092432167221646
1,750,5.0,6,2,0.044442238199286374,0.23099024956739023,0.04237376013737723,0.22623329403599154,0.04356657670914518,0.22649483982549456,0.054573030373786836,0.174023523863899,0.058274306183769074,0.16558392659560164,0.05782010670074078,0.16610587342083777
2,750,5.0,6,3,0.02797295952280565,0.1864826400336521,0.022546235357016962,0.17840026885056978,0.023200102426358827,0.17888126189754994,0.026385619808534783,0.16927191590808874,0.019377663737587477,0.16065543402615515,0.019695186751902984,0.1611455008360386
3,750,5.0,6,4,0.02534611926607208,0.17553445735831721,0.0187282328965316,0.1672075835206044,0.019212117273189323,0.1676430943345032,0.025108683497475612,0.16852173886996705,0.018645297123661378,0.1598360137250869,0.018999248145708848,0.16029204380945325
4,750,5.0,6,5,0.025104781224289562,0.16870481963012124,0.018271810258334537,0.15997653421481747,0.01871713524252022,0.16043956127000172,0.02515420766916686,0.16837876095241075,0.018330587690670204,0.15971925289108976,0.018778979763804618,0.16019564753612292
5,750,5.0,6,6,0.02508747123746842,0.1683770973820409,0.018253273342405518,0.15972041977504875,0.018694210204711317,0.16019766635075133,0.02508747123746842,0.1683770973820409,0.018253273342405518,0.15972041977504875,0.018694210204711317,0.16019766635075133
6,750,10.0,6,1,0.16831342271816271,0.42577412258945396,0.1937963502709228,0.40583577821937883,0.1947960790646764,0.40698914888532894,0.4974679297934838,0.27701531917385985,0.4900946921805998,0.2601762503214567,0.48980724045903856,0.2608796707709326
7,750,10.0,6,2,0.04139026722438465,0.2311749710477081,0.040734744044843736,0.2264152541053746,0.041713773887250984,0.22669070346939882,0.05391014825551198,0.17421633751230606,0.05762719558463394,0.1657878025275405,0.056960948079778105,0.16632062500636252
8,750,10.0,6,3,0.023628823360680427,0.18668602339523088,0.02017037248398435,0.17857338687645366,0.02043526351955477,0.1790676044414079,0.021671578976983397,0.16948164150488074,0.016999772604239446,0.16085328715881067,0.016819889291222558,0.16135820406773144
9,750,10.0,6,4,0.020702993149109228,0.17574592158197402,0.016461865809450967,0.16738953381162036,0.01645933273233337,0.1678399352999755,0.020546665313214717,0.1687302959316151,0.01648566416455431,0.1600053396479379,0.016340348511108528,0.16047747834848308
10,750,10.0,6,5,0.02023974056414695,0.16893185191405025,0.015919668040480842,0.1601562720007961,0.01584931324103339,0.16063577027489861,0.02026708832979756,0.1686048265876044,0.01595886111497206,0.15989958815785987,0.015892426342434863,0.16039204329466186
11,750,10.0,6,6,0.020240908118143337,0.16860356396909307,0.01591851009895328,0.1599008291627208,0.015849468149261078,0.1603941785690056,0.020240908118143337,0.16860356396909307,0.01591851009895328,0.1599008291627208,0.015849468149261078,0.1603941785690056
12,750,12.25,6,1,0.16732294420327237,0.4261194425338896,0.19280439494987228,0.40632644388914047,0.19380452360877465,0.4074847906452866,0.497885076138476,0.27714689796381736,0.48950339777752205,0.2602902669534233,0.4892171083909381,0.2610064973282666
13,750,12.25,6,2,0.04098779851368439,0.23123791208286681,0.04053793680451276,0.226484086987549,0.041490915257599736,0.22676632122207666,0.05382990386990631,0.17428054798038994,0.05741228806074194,0.1658756665221341,0.05673366437814766,0.16641498800750393
14,750,12.25,6,3,0.02286584787374192,0.18676950812106954,0.019779839289764022,0.17864863764799066,0.01998584947362216,0.17914911417372759,0.020841063699050345,0.1695609977151425,0.01658425643963374,0.1609300991248708,0.016341923341140374,0.16144238669284103
15,750,12.25,6,4,0.019746871762512015,0.17584267838131362,0.01597899860762742,0.167472590344752,0.015905303911801737,0.1679295065678165,0.01958401847821466,0.1688228832512704,0.015982364547764555,0.1600810097299164,0.015764650272472695,0.1605604615879963
16,750,12.25,6,5,0.019230044436554742,0.16903556356403715,0.015412207393553484,0.16023808810447146,0.015263670248721627,0.1607252759864854,0.019253342370167348,0.168708424869453,0.01544610346219521,0.15998175284199695,0.015302257704463185,0.1604815788334994
17,750,12.25,6,6,0.019234772320571972,0.16870713196437434,0.015412433189531744,0.15998303434592823,0.015267028272918025,0.16048378174519543,0.019234772320571972,0.16870713196437434,0.015412433189531744,0.15998303434592823,0.015267028272918025,0.16048378174519543
18,750,50.0,6,1,0.1507792554737515,0.4710374057873842,0.17642691405955496,0.45519514171210923,0.1777351089288537,0.456338557828794,0.5000449982605165,0.3374768659417628,0.4823147554357145,0.3268351868098609,0.4823238725062812,0.3276709046504697
19,750,50.0,6,2,0.037159166435238894,0.23576664827577176,0.03806712193978895,0.2309792819802388,0.039064930861964844,0.2313586423364406,0.05307555094551201,0.17988590124153037,0.0551882232710546,0.17202272272355396,0.05464299712439934,0.17264734892042302
20,750,50.0,6,3,0.01756151513859433,0.19006347394589507,0.01656718392342543,0.18163686486606567,0.016720946420184568,0.18218079251784663,0.015018803410540777,0.17283961378649984,0.012725902851503075,0.16409857301166636,0.012633596671129795,0.16468607484500633
21,750,50.0,6,4,0.013295385830664846,0.17909977116829423,0.011875438768951752,0.17035926875186166,0.011853874946469318,0.17085030211587043,0.012861641376825442,0.17206192139358162,0.011530761913947767,0.16297746541864755,0.011381735227058477,0.16351231070080818
22,750,50.0,6,5,0.012417596824632234,0.17241975732012002,0.011000202507830192,0.1632218621766941,0.010909736880424056,0.1637620640085949,0.012431972410998308,0.17210105771094583,0.011008860426898493,0.16297615006118313,0.010927030755925887,0.16352524060854454
23,750,50.0,6,6,0.012428357279929553,0.1720985117568741,0.010992481999115651,0.16297864538141765,0.010910459979880155,0.1635285343403308,0.012428357279929553,0.1720985117568741,0.010992481999115651,0.16297864538141765,0.010910459979880155,0.1635285343403308
24,750,150.0,6,1,0.12086234442639256,0.871356957296076,0.15016071546673201,0.8442088268498997,0.1524787599865562,0.8472587533982233,0.5055133478672011,0.805005815112763,0.4786452028584514,0.7854298427666052,0.47885044331013493,0.7883082628909622
25,750,150.0,6,2,0.031740199307662344,0.28324123490623454,0.03548563708543875,0.27351723917676135,0.03672071039526337,0.27446326545490174,0.054404999148007345,0.23910446114070588,0.054983747385488425,0.22740018696939804,0.05470676656409782,0.22860356310904156
26,750,150.0,6,3,0.013848537208010684,0.20767426307687756,0.014748760323663113,0.19715760463023357,0.014951782242857358,0.19784849954851944,0.012902586813930509,0.19167374846692492,0.011909819993655361,0.18137184499880427,0.012136715993670468,0.1821909091680698
27,750,150.0,6,4,0.009539987968804259,0.19223633207605673,0.009842096545389607,0.18122595621662366,0.010046401891749244,0.18184341646828728,0.009198347494670285,0.18552023499895004,0.009311797488393558,0.1743169793439369,0.009449435445318835,0.17500898228031062
28,750,150.0,6,5,0.008621492311059952,0.18490447043318345,0.008734308734938896,0.17381370595992424,0.008903542258508397,0.1744467568045294,0.008635920101285006,0.18461594915919008,0.008731436283206336,0.1735896781979956,0.008905697647422524,0.17423385858091978
29,750,150.0,6,6,0.008625271007421937,0.1846426699234999,0.008719928521044371,0.17363158594756134,0.008894225212325692,0.17427627704409543,0.008625271007421937,0.1846426699234999,0.008719928521044371,0.17363158594756134,0.008894225212325692,0.17427627704409543
30,750,300.0,6,1,0.10182447769171209,1.4740730964250275,0.13954080190018459,1.3992905359622803,0.1432799325629571,1.406930766058026,0.5106770488887854,1.4357900546838802,0.4812431799126783,1.3667995735036547,0.4817811974507633,1.3740214392715036
31,750,300.0,6,2,0.028072115508581432,0.3936536508481049,0.03518986958708399,0.3688422309634606,0.03689175457523964,0.37087372336878,0.05613808249196172,0.363732729579152,0.056206326438472246,0.33744561152813457,0.05623221482316155,0.339679935879217
32,750,300.0,6,3,0.011849928824264952,0.24588278129037552,0.01439331057989786,0.22972938504361312,0.014705091395991153,0.23070773437201708,0.012906955363572335,0.2325301706168977,0.012754259464270286,0.21690821724076637,0.013158672711952228,0.2180466337594546
33,750,300.0,6,4,0.007818176871905303,0.21653343195186392,0.009405115993552218,0.2008702004336637,0.009759659240100547,0.2017165692739131,0.007855122106225612,0.21050252910406556,0.008933491836008162,0.19475872408463796,0.00925135591866894,0.1956823246482997
34,750,300.0,6,5,0.006959832343482777,0.2067988477003698,0.008247300618481643,0.1913948097309658,0.008555035649974767,0.19217150815503423,0.00697331531431458,0.20654804627704168,0.00824089880527135,0.19119698807202304,0.008551282165419612,0.19198871439976942
35,750,300.0,6,6,0.006958546803649406,0.2066264484244222,0.008233051841841707,0.19131402754153295,0.008544046872391589,0.19210366087857914,0.006958546803649406,0.2066264484244222,0.008233051841841707,0.19131402754153295,0.008544046872391589,0.19210366087857914
