,Subsample size,Energy Weight,2Jmax,Train Precision,Subsampled Energy RMSE (train precision),Subsampled Force RMSE (train precision),Training Energy RMSE (train precision),Training Force RMSE (train precision),Testing Energy RMSE (train precision),Testing Force RMSE (train precision),Subsampled Energy RMSE (6th precision),Subsampled Force RMSE (6th precision),Training Energy RMSE (6th precision),Training Force RMSE (6th precision),Testing Energy RMSE (6th precision),Testing Force RMSE (6th precision)
0,7500,5.0,6,1,0.19025550742738673,0.40318358766127343,0.19686083685714229,0.4002834479564376,0.19784991771204338,0.4013823490528354,0.4568838727641687,0.25853350131200387,0.46447214375389534,0.2503493709532981,0.46423552451737304,0.2508677700145132
1,7500,5.0,6,2,0.042932195250296214,0.22422897230442046,0.042758923064588346,0.2220234076610767,0.044183372922606164,0.22238391258261236,0.05190175442447497,0.16248270536478887,0.05367471735021329,0.15947872939091673,0.05344981855304205,0.1600874943999076
2,7500,5.0,6,3,0.02366001228914407,0.17617380407781874,0.022757930143754507,0.17349353977119034,0.02386721924653186,0.17417161807623352,0.020357183462253906,0.158119493704159,0.018938403448620918,0.15528948921412716,0.01983801327905951,0.1559489617339126
3,7500,5.0,6,4,0.020864947003152907,0.16505319899738372,0.019449504583565484,0.16217039797931626,0.020567603635783416,0.16282060310532318,0.02041432691566557,0.1573978044043313,0.0190642386121814,0.1545787859507466,0.020111359718027372,0.1552592541201729
4,7500,5.0,6,5,0.020280995230936967,0.15755970433104843,0.018896012402301002,0.15473800415095254,0.02000139908076006,0.15540915370914643,0.020300665704386586,0.15729160328324637,0.018919342972094546,0.1544744087796457,0.02002701028883995,0.1551621569466051
5,7500,5.0,6,6,0.020283864306695654,0.15729142783493424,0.018900879633683934,0.15447304753221175,0.020002583164961993,0.1551603537117597,0.020283864306695654,0.15729142783493424,0.018900879633683934,0.15447304753221175,0.020002583164961993,0.1551603537117597
6,7500,10.0,6,1,0.1846130794792047,0.4040543972578643,0.19150621941193915,0.4012535050710614,0.19227868720454477,0.40242277647105335,0.45900499282192303,0.258792483755401,0.466918070151504,0.25076760450471214,0.46672446347265095,0.25131585447384314
7,7500,10.0,6,2,0.04088806879188979,0.22435158127506896,0.040929270493512304,0.22215564082462766,0.041983160109070126,0.22254006797802045,0.0517695853188305,0.16260008579125293,0.05383772665531926,0.1596155245670908,0.053278229027435293,0.16024998462700915
8,7500,10.0,6,3,0.021073855896657414,0.17628387033182738,0.020483750018675168,0.17360500489823588,0.02091360257087496,0.1743100084529062,0.017889345300983538,0.15825880468342396,0.01682639586523653,0.15543002160380115,0.016896628493634096,0.15611958385896132
9,7500,10.0,6,4,0.01800189224805182,0.16516812090604588,0.016915011038474592,0.1622789761807439,0.017181917563332302,0.1629592097689953,0.01769035237673093,0.15750235813706165,0.016678943920286453,0.15467565292031324,0.016844508035694466,0.1553872136814255
10,7500,10.0,6,5,0.017347519763997774,0.15767877752937814,0.016278993294927793,0.1548485948899159,0.01650929231826578,0.15555070096598647,0.017358116699213305,0.15741099582605625,0.01629549021607088,0.15458537357886742,0.01652851052942998,0.1553041269536182
11,7500,10.0,6,6,0.017355215084027216,0.15741058720166182,0.016288104527164744,0.154583799941424,0.01651892942325731,0.1553020858975387,0.017355215084027216,0.15741058720166182,0.016288104527164744,0.154583799941424,0.01651892942325731,0.1553020858975387
12,7500,12.25,6,1,0.18344618850847236,0.40450324135958854,0.19031704954463805,0.40176383155429457,0.19107443742510716,0.4029627560279344,0.45944699279985385,0.25907376605989096,0.46723165157818275,0.2511503889978627,0.4670791870981566,0.2517248495524704
13,7500,12.25,6,2,0.04057541435402045,0.22439924421524526,0.04064962036878138,0.22220867906981573,0.041634088449841546,0.22260359834300184,0.0517273471160462,0.1626543908356963,0.053798145071693886,0.15968206891053693,0.05319662777542875,0.16032976073640437
14,7500,12.25,6,3,0.020543289145307654,0.17633657065693198,0.02002037965237339,0.17365870224714805,0.020305340870011703,0.1743750447697644,0.017419780569612162,0.15832127260449563,0.01642887733984666,0.1554928289494391,0.016333308441337614,0.156195903993376
15,7500,12.25,6,4,0.01733751557828543,0.16522799520855982,0.016328330502136536,0.1623349530838542,0.016413258572888268,0.1630279059088771,0.01703876546576206,0.15755538418375484,0.016101959410959783,0.15472435668818643,0.016080599078781052,0.15544936400188486
16,7500,12.25,6,5,0.016668808521007814,0.15774045000450043,0.015675127081027668,0.15490555679501924,0.0157140670008742,0.1556215287291268,0.01667771229686635,0.1574729340382827,0.01568990801112551,0.15464258439425627,0.01573240327235752,0.1553750668055438
17,7500,12.25,6,6,0.016675894588222495,0.15747244937998894,0.015683633074500117,0.15464094796862735,0.015724597504373133,0.1553729516274321,0.016675894588222495,0.15747244937998894,0.015683633074500117,0.15464094796862735,0.015724597504373133,0.1553729516274321
18,7500,50.0,6,1,0.16459200302688146,0.4602369022672003,0.1712425143130572,0.45935790881917477,0.17209457411973633,0.4608899623920897,0.4621524482345347,0.33636937979696135,0.4677777987955551,0.33320242078127804,0.46798977884817305,0.3342385944383961
